DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-05-18T04:55:31.400+00:00,19.388,-66.334,85.0,3.4,Md,13,227,1.1,0.15,pr,pr13138003,1368854160279
2013-05-18T04:54:03.100+00:00,19.538,-66.295,13.0,2.8,Md,4,302,1.3,0.23,pr,pr13138002,1368853844615
2013-05-18T04:37:47.000+00:00,63.170,-150.460,108.9,1.5,Ml,,,,0.40,ak,ak10719512,1369097222772
2013-05-18T04:27:53.290+00:00,-40.486,-91.379,10.0,4.9,mb,31,201,15.3,0.77,us,usb000gy4t,1368854778362
2013-05-18T04:23:45.900+00:00,33.149,-115.689,0.7,1.4,Ml,11,310,0.0,0.39,ci,ci15345257,1368851242121
2013-05-18T04:18:06.300+00:00,19.492,-66.319,25.0,3.5,Md,16,245,1.0,0.28,pr,pr13138001,1368852872673
2013-05-18T04:12:41.000+00:00,51.780,-179.827,82.2,2.3,Ml,,,,0.39,ak,ak10719506,1369097222741
2013-05-18T04:05:42.880+00:00,-53.107,22.122,9.7,5.6,Mww,91,36,20.2,0.94,us,usb000gy4a,1368916202427
2013-05-18T03:44:03.390+00:00,52.375,159.851,64.1,4.4,mb,23,168,1.0,0.86,us,usb000gy47,1368853100138
2013-05-18T03:43:42.000+00:00,34.003,-116.633,18.3,1.2,Ml,22,58,0.0,0.16,ci,ci15345249,1368848840513
2013-05-18T03:28:21.500+00:00,34.051,-117.173,7.8,1.4,Ml,31,79,0.1,0.23,ci,ci15345241,1368847918631
2013-05-18T03:21:00.000+00:00,63.243,-150.620,123.6,1.4,Ml,,,,0.42,ak,ak10719503,1369097222783
2013-05-18T02:55:20.900+00:00,38.763,-122.742,2.1,1.6,Md,,61,0.0,0.06,nc,nc71993461,1368852847332
2013-05-18T02:53:42.000+00:00,64.619,-151.389,12.0,1.9,Ml,,,,0.78,ak,ak10719490,1369097220700
2013-05-18T02:52:34.000+00:00,62.311,-151.122,91.5,1.4,Ml,,,,0.45,ak,ak10720972,1369097223656
2013-05-18T02:25:21.700+00:00,19.513,-66.309,44.0,3.3,Md,21,234,1.1,0.23,pr,pr13138000,1368847115402
2013-05-18T01:59:27.000+00:00,44.313,-110.839,8.1,2.2,Ml,,83,0.0,0.23,uu,uu60023942,1369064774301
2013-05-18T01:59:14.000+00:00,61.505,-140.714,5.0,2.5,Ml,,,,0.49,ak,ak10719483,1369097220686
2013-05-18T01:47:34.300+00:00,44.320,-110.838,6.2,2.3,Ml,,83,0.1,0.16,uu,uu60023937,1369063144127
2013-05-18T01:35:09.300+00:00,38.932,-122.483,7.8,1.8,Md,,112,0.1,0.08,nc,nc71993411,1368849791522
2013-05-18T01:15:14.000+00:00,65.983,-148.556,16.6,1.5,Ml,,,,0.97,ak,ak10719479,1369097220674
2013-05-18T01:08:43.200+00:00,38.751,-122.701,1.8,1.2,Md,,166,0.0,0.08,nc,nc71993406,1368847988065
2013-05-18T00:53:17.900+00:00,36.152,-118.248,7.0,1.0,Ml,8,234,0.3,0.09,ci,ci15345201,1369087556637
2013-05-18T00:44:50.300+00:00,36.555,-121.088,10.0,2.0,Md,,65,0.0,0.08,nc,nc71993401,1369070047970
2013-05-18T00:34:12.000+00:00,60.051,-153.293,155.2,2.1,Ml,,,,0.55,ak,ak10720969,1369097222881
2013-05-18T00:24:57.000+00:00,63.317,-150.453,125.3,1.3,Ml,,,,0.33,ak,ak10720968,1369097222870
2013-05-18T00:23:31.600+00:00,19.420,-155.312,5.8,1.9,Ml,,83,0.0,0.11,hv,hv60500511,1368836950828
2013-05-18T00:18:22.000+00:00,53.189,-165.779,25.4,2.2,Ml,,,,0.31,ak,ak10719341,1369097222760
2013-05-18T00:16:17.700+00:00,48.088,-121.948,,1.6,Md,,68,0.1,0.31,uw,uw60531152,1368904493649
2013-05-18T00:16:03.800+00:00,33.986,-116.763,18.2,1.4,Ml,32,72,0.1,0.13,ci,ci15345185,1369087185878
2013-05-18T00:11:00.500+00:00,38.808,-122.790,1.6,2.4,Md,,22,,0.07,nc,nc71993366,1369086789893
2013-05-18T00:10:34.000+00:00,62.875,-150.504,82.7,1.4,Ml,,,,0.59,ak,ak10720966,1369097222845
2013-05-18T00:06:18.000+00:00,63.245,-150.757,122.6,1.4,Ml,,,,0.29,ak,ak10720965,1369097222834
2013-05-17T23:58:07.000+00:00,60.154,-153.033,117.3,2.3,Ml,27,86,0.1,0.61,ak,ak10719330,1368985402508
2013-05-17T23:51:36.000+00:00,36.021,-117.609,4.2,1.0,Ml,15,83,0.1,0.10,ci,ci15345177,1369085768000
2013-05-17T23:36:33.200+00:00,38.814,-122.797,0.9,1.0,Md,,198,0.0,0.02,nc,nc71993351,1368834550175
2013-05-17T23:32:29.600+00:00,46.857,-112.541,11.2,1.0,Md,18,112,0.2,0.14,mb,mb13233258,1369082430980
2013-05-17T23:31:06.700+00:00,37.524,-118.827,7.6,1.3,Md,,212,0.1,0.04,nc,nc71993346,1368836770496
2013-05-17T23:26:31.000+00:00,33.213,-115.543,1.6,1.4,Ml,13,137,0.0,0.05,ci,ci15345153,1369057947331
2013-05-17T23:14:54.800+00:00,39.974,-123.136,1.7,2.6,H,,108,0.1,0.06,nc,nc71993336,1369099750213
2013-05-17T23:08:28.000+00:00,51.743,-174.047,41.8,1.5,Ml,7,284,0.5,0.30,ak,ak10720057,1368985409219
2013-05-17T23:07:32.200+00:00,37.010,-117.475,9.2,1.2,H,7,166,0.1,0.18,ci,ci15345137,1369084288423
2013-05-17T23:05:15.000+00:00,64.983,-147.349,,1.4,Ml,9,148,0.2,0.25,ak,ak10719203,1368985402496
2013-05-17T22:12:09.300+00:00,38.841,-122.808,6.2,1.8,Md,,155,0.0,0.02,nc,nc71993306,1368834910904
2013-05-17T22:06:23.100+00:00,40.148,-123.232,33.9,1.9,Md,,61,0.2,0.06,nc,nc71993301,1369098848509
2013-05-17T22:02:26.420+00:00,37.633,124.580,13.5,4.8,mb,67,60,2.6,1.07,us,usb000gy0e,1368856057503
2013-05-17T21:59:03.200+00:00,38.837,-122.774,1.7,1.6,Md,,65,0.0,0.05,nc,nc71993286,1368833167559
2013-05-17T21:47:43.000+00:00,51.020,-179.071,4.2,3.0,Ml,13,310,0.8,0.35,ak,ak10719188,1368985402543
2013-05-17T21:42:21.310+00:00,-35.230,-105.841,10.1,4.8,mb,65,80,8.6,0.44,us,usb000gxzx,1368829283661
2013-05-17T21:38:05.000+00:00,37.520,-121.884,5.5,1.6,Md,,68,0.0,0.09,nc,nc71993266,1368829746016
2013-05-17T21:31:47.000+00:00,49.447,-120.538,,2.5,Md,,227,0.6,0.27,uw,uw60531107,1368904820909
2013-05-17T21:31:23.000+00:00,52.681,-168.574,18.5,2.4,Ml,10,284,0.3,0.26,ak,ak10720054,1368985409206
2013-05-17T21:29:59.000+00:00,40.752,-122.313,,2.1,Md,,40,0.2,0.14,nc,nc71993251,1368837376398
2013-05-17T21:27:56.080+00:00,1.359,98.946,115.8,4.2,mb,18,123,1.3,0.55,us,usb000gy1w,1368836210999
2013-05-17T21:23:38.700+00:00,38.281,-119.275,10.9,2.0,Md,,122,0.2,0.15,nc,nc71993246,1369097890680
2013-05-17T21:23:29.020+00:00,-6.134,149.919,65.8,4.8,mb,35,83,3.0,0.75,us,usb000gxzf,1368827080867
2013-05-17T21:01:00.900+00:00,46.239,-123.080,,1.1,Md,,234,0.1,0.25,uw,uw60531102,1368836961820
2013-05-17T20:31:13.000+00:00,63.384,-150.302,12.8,1.2,Ml,10,112,0.7,0.80,ak,ak10720052,1368985409178
2013-05-17T20:30:29.000+00:00,59.705,-152.636,77.5,1.8,Ml,19,94,0.4,0.41,ak,ak10720051,1368985409047
2013-05-17T20:18:20.400+00:00,33.968,-116.851,19.3,1.1,Ml,31,50,0.1,0.10,ci,ci15345081,1369078815869
2013-05-17T20:15:17.000+00:00,45.767,-76.346,18.0,3.1,mb_Lg,,,,1.26,us,usb000gxx8,1369009378102
2013-05-17T20:06:38.000+00:00,62.638,-149.733,61.6,1.4,Ml,6,263,0.6,0.70,ak,ak10720050,1368985409032
2013-05-17T20:01:02.900+00:00,34.207,-117.599,9.4,1.0,Ml,24,47,0.1,0.19,ci,ci15345073,1369078428095
2013-05-17T19:52:34.500+00:00,33.516,-116.422,16.6,1.0,Ml,18,108,0.0,0.11,ci,ci15345065,1369077957147
2013-05-17T19:50:06.000+00:00,62.108,-145.230,18.1,1.1,Ml,7,155,0.1,0.56,ak,ak10720049,1368985407011
2013-05-17T19:41:41.000+00:00,52.095,-171.275,27.4,2.2,Ml,11,209,1.7,1.04,ak,ak10720048,1368985406997
2013-05-17T19:38:42.000+00:00,62.640,-150.623,66.1,1.4,Ml,9,151,0.8,0.43,ak,ak10720047,1368985406985
2013-05-17T19:27:58.000+00:00,60.450,-151.865,77.5,1.2,Ml,7,122,0.4,0.19,ak,ak10720046,1368985406973
2013-05-17T19:22:01.000+00:00,60.486,-152.984,133.8,2.1,Ml,21,86,0.1,0.55,ak,ak10720045,1368985406961
2013-05-17T19:17:18.100+00:00,35.480,-120.598,,1.7,Md,,29,0.1,0.14,nc,nc71993196,1368842040679
2013-05-17T19:16:08.000+00:00,63.217,-151.372,4.7,1.2,Ml,6,90,0.4,0.64,ak,ak10720044,1368985406950
2013-05-17T19:15:28.700+00:00,33.672,-117.231,,1.3,Ml,14,209,0.1,0.09,ci,ci15345049,1369076592932
2013-05-17T19:05:16.100+00:00,36.558,-121.086,10.1,1.4,Md,,97,0.0,0.05,nc,nc71993186,1368824110049
2013-05-17T19:04:22.100+00:00,33.218,-115.552,,1.0,Ml,13,184,0.0,0.05,ci,ci15345033,1369062537684
2013-05-17T19:01:10.000+00:00,33.210,-115.555,2.1,1.1,Ml,14,205,0.0,0.04,ci,ci15345025,1369060044711
2013-05-17T18:56:17.600+00:00,36.555,-121.088,9.7,1.8,Md,,65,0.0,0.06,nc,nc71993171,1368831434227
2013-05-17T18:53:20.900+00:00,37.378,-119.038,10.8,3.0,Ml,,83,0.1,0.06,nc,nc71993166,1368838388617
2013-05-17T18:40:01.000+00:00,61.023,-150.832,14.7,1.2,Ml,11,122,0.5,0.49,ak,ak10720043,1368985406937
2013-05-17T18:25:35.000+00:00,61.120,-141.257,10.5,1.3,Ml,9,155,0.2,0.39,ak,ak10719081,1368985402568
2013-05-17T18:09:41.500+00:00,33.181,-115.674,15.0,2.1,Ml,11,292,0.0,0.38,ci,ci15345001,1369071616150
2013-05-17T18:09:08.700+00:00,19.306,-66.033,46.0,3.0,Md,11,270,0.9,0.18,pr,pr13137005,1368817542964
2013-05-17T17:58:03.200+00:00,18.162,-65.285,5.0,1.8,Md,4,194,0.1,0.11,pr,pr13137006,1368819444797
2013-05-17T17:46:54.200+00:00,46.743,-120.850,6.8,1.1,Md,,122,0.0,0.19,uw,uw60531057,1368813511144
2013-05-17T17:41:38.700+00:00,34.345,-116.841,,1.7,Ml,27,115,0.0,0.10,ci,ci15344993,1369069937743
2013-05-17T17:39:07.000+00:00,62.674,-150.141,69.0,1.5,Ml,9,162,0.4,0.67,ak,ak10720041,1368985405906
2013-05-17T17:38:13.000+00:00,60.948,-150.854,20.4,1.4,Ml,11,133,0.6,0.39,ak,ak10720040,1368985405895
2013-05-17T17:16:00.900+00:00,34.562,-118.207,13.8,1.3,Ml,10,119,0.1,0.11,ci,ci15344985,1368827111454
2013-05-17T17:03:25.000+00:00,58.058,-154.153,66.8,1.9,Ml,13,101,0.5,0.47,ak,ak10720039,1368985405883
2013-05-17T16:55:13.000+00:00,61.693,-149.700,46.4,1.2,Ml,9,130,0.3,0.40,ak,ak10720038,1368985405871
2013-05-17T16:41:41.300+00:00,38.747,-122.708,2.2,1.0,Md,,115,0.0,0.07,nc,nc71993081,1368809411893
2013-05-17T16:41:38.700+00:00,33.204,-115.558,3.2,1.5,Ml,17,119,0.0,0.15,ci,ci15344969,1368815698917
2013-05-17T16:30:53.000+00:00,62.188,-145.803,11.3,2.0,Ml,20,65,0.2,0.88,ak,ak10719037,1368985402468
2013-05-17T16:29:52.250+00:00,-10.483,-75.225,39.2,4.5,mb,22,100,2.2,0.67,us,usb000gxrk,1368812144948
2013-05-17T16:27:04.800+00:00,33.837,-117.498,,1.4,Ml,44,101,0.1,0.17,ci,ci15344953,1369078002246
2013-05-17T15:50:41.000+00:00,59.631,-152.494,79.1,1.8,Ml,16,97,0.4,0.51,ak,ak10720036,1368985405846
2013-05-17T15:45:18.600+00:00,33.037,-116.371,14.5,1.7,Ml,51,47,0.2,0.19,ci,ci15344937,1369077460118
2013-05-17T15:43:24.000+00:00,54.622,-153.733,11.3,3.5,Ml,33,220,2.0,0.91,ak,ak10719005,1368985525945
2013-05-17T15:42:58.200+00:00,38.840,-122.837,2.6,1.5,Md,,47,,0.06,nc,nc71993041,1368819130532
2013-05-17T15:32:46.000+00:00,51.891,-173.941,7.2,2.1,Ml,13,277,0.4,0.52,ak,ak10718999,1368985402528
2013-05-17T15:23:13.000+00:00,67.264,-150.099,9.8,1.1,Ml,6,137,0.1,0.23,ak,ak10720032,1368985405821
2013-05-17T15:18:06.000+00:00,62.201,-151.005,77.8,1.6,Ml,13,144,1.0,0.34,ak,ak10720031,1368985405810
2013-05-17T15:11:53.000+00:00,60.304,-147.904,1.1,1.6,Ml,8,212,0.6,0.99,ak,ak10720030,1368985405798
2013-05-17T14:39:53.700+00:00,37.432,-121.772,5.1,1.5,Md,,79,0.0,0.03,nc,nc71993016,1368805514442
2013-05-17T14:37:45.040+00:00,29.188,100.008,20.7,4.9,mb,29,128,4.7,0.77,us,usb000gxpj,1369077962539
2013-05-17T14:33:15.700+00:00,18.123,-64.350,64.0,2.4,Md,5,266,0.4,0.31,pr,pr13137004,1368813833516
2013-05-17T14:31:29.000+00:00,38.840,-122.782,1.8,1.0,Md,,115,0.0,0.04,nc,nc71993011,1368803826424
2013-05-17T14:29:31.200+00:00,32.656,-115.742,8.1,1.6,Ml,18,130,0.1,0.20,ci,ci15344921,1369076772718
2013-05-17T14:16:25.200+00:00,36.555,-121.087,9.8,2.2,Md,,65,0.0,0.08,nc,nc71993001,1368813850309
2013-05-17T13:58:24.000+00:00,62.139,-152.113,110.1,2.2,Ml,26,54,0.8,0.37,ak,ak10718943,1368985402456
2013-05-17T13:53:55.280+00:00,45.727,-76.329,5.0,3.6,mb_Lg,21,94,0.6,1.11,us,usb000gxnf,1368837076209
2013-05-17T13:47:19.500+00:00,33.208,-115.553,4.4,1.2,Ml,13,176,0.0,0.12,ci,ci15344905,1368815879294
2013-05-17T13:46:21.000+00:00,63.295,-151.159,8.2,1.0,Ml,5,252,0.8,0.94,ak,ak10720027,1368985405787
2013-05-17T13:43:22.770+00:00,45.767,-76.397,9.8,4.4,Mwr,180,16,0.7,0.89,us,usb000gxna,1369105835040
2013-05-17T13:38:49.200+00:00,38.840,-122.781,1.8,1.0,Md,,94,,0.04,nc,nc71992991,1368799929286
2013-05-17T13:33:44.300+00:00,33.208,-115.550,2.3,1.4,Ml,21,94,0.0,0.09,ci,ci15344897,1368813869185
2013-05-17T13:33:17.300+00:00,18.497,-67.412,17.0,2.6,Md,16,245,0.1,0.15,pr,pr13137003,1368807592155
2013-05-17T13:16:14.000+00:00,61.850,-150.214,45.0,1.2,Ml,12,144,0.5,0.28,ak,ak10720026,1368985405772
2013-05-17T13:11:52.000+00:00,51.501,-176.060,20.2,1.2,Ml,5,302,0.4,0.13,ak,ak10720025,1368985405752
2013-05-17T12:57:37.300+00:00,34.248,-116.431,1.0,1.0,Ml,21,101,0.1,0.14,ci,ci15344889,1369076336828
2013-05-17T12:49:48.200+00:00,35.462,-118.770,14.8,1.3,Ml,12,101,0.1,0.22,ci,ci15344881,1369075991126
2013-05-17T12:46:03.200+00:00,34.246,-116.428,,1.7,Ml,57,61,0.1,0.15,ci,ci15344873,1369075510142
2013-05-17T12:41:08.000+00:00,51.234,-175.183,12.2,1.5,Ml,8,331,0.9,0.40,ak,ak10720024,1368985404722
2013-05-17T12:40:59.600+00:00,44.578,-112.746,9.4,1.1,Md,13,112,0.3,0.14,mb,mb13197352,1368830752521
2013-05-17T12:40:25.200+00:00,36.553,-121.085,9.5,1.0,Md,,76,0.0,0.04,nc,nc71992986,1368834309687
2013-05-17T12:37:29.000+00:00,58.752,-154.005,5.8,1.4,Ml,8,126,0.1,0.50,ak,ak10720023,1368985404686
2013-05-17T12:20:27.600+00:00,40.159,-123.868,23.1,1.7,Md,,68,0.1,0.07,nc,nc71992981,1368844630579
2013-05-17T12:15:15.100+00:00,33.209,-115.557,1.5,1.0,Ml,9,252,0.0,0.03,ci,ci15344857,1368803734480
2013-05-17T12:14:59.900+00:00,33.219,-115.553,2.5,1.2,Ml,13,184,0.0,0.06,ci,ci15344849,1368805547214
2013-05-17T12:05:34.100+00:00,33.205,-115.550,2.5,1.0,Ml,14,155,0.0,0.04,ci,ci15344841,1368801482286
2013-05-17T12:04:50.000+00:00,63.308,-155.577,20.2,1.6,Ml,6,133,0.4,0.27,ak,ak10720021,1368985404674
2013-05-17T12:03:04.200+00:00,33.214,-115.551,1.9,1.1,Ml,13,184,0.0,0.04,ci,ci15344833,1368804624330
2013-05-17T11:56:08.000+00:00,63.343,-155.410,10.0,1.9,Ml,7,122,0.5,1.04,ak,ak10720020,1368985404662
2013-05-17T11:53:24.400+00:00,40.372,-121.734,8.8,1.7,Md,,61,0.1,0.11,nc,nc71992971,1368809767502
2013-05-17T11:44:15.100+00:00,46.940,-113.309,11.6,2.8,Md,47,68,0.0,0.23,mb,mb13808610,1368803751237
2013-05-17T11:14:41.800+00:00,-20.793,-178.748,595.5,4.7,mb,72,98,8.5,0.76,us,usb000gxm5,1368793111515
2013-05-17T11:11:39.400+00:00,39.856,-123.648,4.1,1.9,Md,,108,0.1,0.11,nc,nc71992956,1368794890097
2013-05-17T11:11:14.300+00:00,39.857,-123.652,5.0,1.9,Md,,108,0.1,0.09,nc,nc71992951,1368793272094
2013-05-17T10:54:38.000+00:00,62.390,-149.212,9.9,1.1,Ml,8,191,0.6,0.74,ak,ak10720019,1368985403651
2013-05-17T10:47:30.000+00:00,61.985,-149.488,10.0,1.1,Ml,9,144,0.3,0.46,ak,ak10720018,1368985403632
2013-05-17T10:40:59.800+00:00,33.972,-116.292,8.8,1.1,Ml,43,79,0.1,0.14,ci,ci15344793,1369073003986
2013-05-17T10:40:24.000+00:00,61.949,-149.488,17.4,1.3,Ml,8,184,0.3,0.45,ak,ak10720017,1368985402579
2013-05-17T10:33:33.000+00:00,63.060,-150.639,114.4,1.9,Ml,27,83,,0.65,ak,ak10718900,1368985277429
2013-05-17T10:24:01.800+00:00,34.250,-116.428,0.3,2.4,Ml,74,43,0.1,0.15,ci,ci15344785,1369072713397
2013-05-17T10:22:30.000+00:00,61.919,-150.214,50.7,1.4,Ml,10,148,,0.58,ak,ak10720015,1368985285144
2013-05-17T10:10:27.000+00:00,63.163,-150.585,116.4,1.8,Ml,25,68,,0.50,ak,ak10718894,1368985276410
2013-05-17T10:10:06.000+00:00,40.287,-124.344,18.6,1.7,Md,,230,0.1,0.18,nc,nc71992936,1368835812683
2013-05-17T10:03:51.600+00:00,37.552,-119.003,4.4,1.1,Md,,94,0.1,0.07,nc,nc71992926,1368811570954
2013-05-17T09:55:35.100+00:00,34.012,-116.849,20.4,1.7,Ml,69,40,0.0,0.20,ci,ci15344777,1369071683079
2013-05-17T09:54:44.000+00:00,53.543,-166.654,64.1,2.2,Ml,11,209,,0.18,ak,ak10720012,1368985284985
2013-05-17T09:25:38.100+00:00,17.650,-66.271,32.0,3.1,Md,22,209,0.3,0.23,pr,pr13137002,1368786097417
2013-05-17T09:14:57.100+00:00,37.624,-119.049,4.5,2.0,Md,,68,0.0,0.07,nc,nc71992891,1368812227254
2013-05-17T08:57:37.000+00:00,60.271,-151.099,62.0,1.7,Ml,15,68,,0.37,ak,ak10718886,1368985278595
2013-05-17T08:46:05.000+00:00,63.556,-147.295,10.0,1.2,Ml,12,68,,0.82,ak,ak10720010,1368985283969
2013-05-17T08:36:53.000+00:00,63.571,-147.421,10.4,1.0,Ml,13,68,,0.74,ak,ak10718879,1368985276399
2013-05-17T08:33:20.800+00:00,38.817,-122.806,3.5,2.0,Md,,76,0.0,0.06,nc,nc71992876,1368781871164
2013-05-17T08:32:39.400+00:00,-6.245,154.412,69.3,5.4,mb,83,39,3.0,0.98,us,usb000gxjn,1368781328130
2013-05-17T08:27:43.000+00:00,63.515,-150.882,8.8,1.1,Ml,9,223,,0.76,ak,ak10720008,1368985283944
2013-05-17T07:59:37.000+00:00,62.336,-151.143,69.9,1.5,Ml,8,212,,0.57,ak,ak10720007,1368985283930
2013-05-17T07:56:06.400+00:00,33.204,-115.547,2.2,1.0,Ml,12,184,0.0,0.04,ci,ci15344729,1368802579512
2013-05-17T07:34:39.000+00:00,67.284,-150.170,8.2,1.9,Ml,16,140,,0.72,ak,ak10718870,1368985276386
2013-05-17T07:28:17.500+00:00,35.316,-118.536,4.7,1.3,Ml,14,90,0.1,0.11,ci,ci15344713,1368813643722
2013-05-17T07:25:48.000+00:00,38.757,-122.723,2.1,2.0,Md,,32,0.0,0.08,nc,nc71992861,1368815653777
2013-05-17T07:22:32.000+00:00,63.195,-150.768,125.0,1.6,Ml,13,173,,0.38,ak,ak10720004,1368985283916
2013-05-17T07:17:00.000+00:00,59.310,-152.030,62.3,1.9,Ml,19,133,,0.40,ak,ak10720002,1368985283956
2013-05-17T07:03:22.500+00:00,34.048,-117.168,7.1,1.5,Ml,55,54,0.0,0.16,ci,ci15344705,1368807719871
2013-05-17T06:56:57.000+00:00,-19.192,-69.201,120.1,4.4,mb,,,,0.97,us,usb000gxjr,1368782264633
2013-05-17T06:43:16.520+00:00,-11.085,165.082,10.3,5.7,Mwb,106,25,5.3,1.27,us,usb000gxic,1368807568568
2013-05-17T06:41:45.300+00:00,38.798,-122.737,1.3,1.2,Md,,50,0.0,0.06,nc,nc71992846,1368778630231
2013-05-17T06:39:50.700+00:00,31.821,-115.013,10.0,3.0,Ml,6,187,0.6,0.40,ci,ci15344689,1369069640137
2013-05-17T06:33:56.300+00:00,33.214,-115.557,2.6,1.1,Ml,16,94,0.0,0.11,ci,ci15344681,1368818722100
2013-05-17T06:32:35.500+00:00,33.756,-116.927,15.6,1.0,Ml,37,43,0.1,0.17,ci,ci15344673,1369068018786
2013-05-17T06:31:45.800+00:00,33.213,-115.550,2.3,1.3,Ml,15,184,0.0,0.05,ci,ci15344665,1368807493162
2013-05-17T06:01:58.210+00:00,31.559,86.467,27.6,4.4,mb,36,110,4.4,1.14,us,usb000gxhx,1368776570347
2013-05-17T05:59:09.000+00:00,54.774,-164.044,110.3,2.3,Ml,9,187,,0.57,ak,ak10720001,1368985282899
2013-05-17T05:54:25.000+00:00,38.817,-122.826,2.7,1.8,Md,,47,0.0,0.05,nc,nc71992826,1368776947058
2013-05-17T05:41:19.000+00:00,62.381,-149.683,15.7,1.3,Ml,11,97,,0.83,ak,ak10720000,1368985282886
2013-05-17T05:39:02.600+00:00,33.203,-115.549,2.1,1.2,Ml,12,184,0.0,0.04,ci,ci15344641,1368804939955
2013-05-17T05:37:49.490+00:00,-6.694,129.829,157.8,4.6,mb,54,52,1.9,0.79,us,usb000gxhn,1368776026071
2013-05-17T05:24:55.000+00:00,59.313,-151.998,56.5,4.4,Ml,118,94,,1.14,ak,ak10718820,1368985780810
2013-05-17T05:18:29.500+00:00,33.208,-115.546,,2.7,Ml,31,94,0.0,0.14,ci,ci15344633,1368802065116
2013-05-17T05:13:17.000+00:00,60.308,-152.077,86.4,1.8,Ml,17,65,,0.43,ak,ak10719998,1368985282872
2013-05-17T05:00:08.700+00:00,34.080,-117.292,16.6,2.3,Ml,93,25,0.0,0.14,ci,ci15344617,1368833015636
2013-05-17T04:51:26.000+00:00,33.205,-115.549,2.2,1.1,Ml,12,184,0.0,0.03,ci,ci15344601,1368802799949
2013-05-17T04:50:10.000+00:00,33.206,-115.551,2.5,2.0,Ml,33,86,0.0,0.09,ci,ci15344593,1368806323777
2013-05-17T04:41:51.100+00:00,18.134,-67.691,10.0,2.9,Md,8,194,0.6,0.27,pr,pr13137000,1368768238801
2013-05-17T04:41:05.400+00:00,17.887,-66.102,14.0,2.2,Md,17,220,0.1,0.05,pr,pr13137001,1368770569106
2013-05-17T04:38:13.600+00:00,33.213,-115.553,1.8,3.1,Ml,26,104,0.0,0.07,ci,ci15344585,1368805416940
2013-05-17T04:36:56.500+00:00,35.720,-121.105,7.3,1.8,Md,,50,0.0,0.07,nc,nc71992776,1368774432449
2013-05-17T04:30:56.900+00:00,36.216,-117.910,1.4,1.8,Ml,26,61,0.1,0.13,ci,ci15344569,1368831522660
2013-05-17T04:29:04.000+00:00,33.280,-115.500,3.2,1.0,H,11,320,0.1,0.10,ci,ci15344577,1368824606276
2013-05-17T04:20:59.000+00:00,36.838,-121.414,8.1,1.2,Md,,65,0.1,0.08,nc,nc71992766,1368772809452
2013-05-17T04:18:49.600+00:00,33.205,-115.551,3.1,2.0,Ml,20,133,0.0,0.13,ci,ci15344553,1368799192621
2013-05-17T04:04:34.600+00:00,33.205,-115.548,2.6,1.1,Ml,13,184,0.0,0.03,ci,ci15344537,1368802153651
2013-05-17T04:04:19.000+00:00,60.404,-147.235,9.4,1.6,Ml,9,230,,0.51,ak,ak10719996,1368985281857
2013-05-17T03:59:08.850+00:00,-43.625,172.426,14.6,4.2,ML,16,105,0.2,0.57,us,usb000gxg7,1368781415286
2013-05-17T03:55:59.000+00:00,63.138,-150.594,115.6,1.3,Ml,8,202,,0.24,ak,ak10719995,1368985281845
2013-05-17T03:50:51.300+00:00,33.640,-116.755,13.5,1.3,Ml,43,47,0.0,0.12,ci,ci15344521,1368816530629
2013-05-17T03:44:17.400+00:00,33.213,-115.548,1.1,2.3,Ml,41,86,0.0,0.17,ci,ci15344513,1368815388276
2013-05-17T03:43:05.000+00:00,51.958,-173.735,6.3,2.1,Ml,7,295,,0.74,ak,ak10718411,1368985277445
2013-05-17T03:42:42.900+00:00,38.815,-122.821,2.5,1.3,Md,,72,0.0,0.04,nc,nc71992751,1368771011089
2013-05-17T03:31:26.000+00:00,51.802,-171.950,20.0,2.4,Ml,6,220,,1.14,ak,ak10719993,1368985281832
2013-05-17T03:28:24.400+00:00,33.956,-118.411,11.1,1.5,Ml,24,86,0.0,0.21,ci,ci15344505,1368816039626
2013-05-17T03:18:22.000+00:00,52.359,176.996,21.4,2.7,Ml,12,180,,0.40,ak,ak10719991,1368985281818
2013-05-17T03:15:39.000+00:00,62.899,-149.618,74.2,1.4,Ml,,,,0.51,ak,ak10718402,1368985276360
2013-05-17T03:08:07.000+00:00,61.030,-150.919,58.2,1.4,Ml,12,140,,0.25,ak,ak10719989,1368985280784
2013-05-17T03:07:52.300+00:00,33.203,-115.550,1.9,3.5,Ml,45,94,0.0,0.13,ci,ci15344465,1369057691804
2013-05-17T02:55:40.200+00:00,33.177,-116.020,5.8,1.3,Ml,25,86,0.1,0.14,ci,ci15344457,1368815490397
2013-05-17T02:39:50.600+00:00,36.068,-120.012,62.0,2.6,Md,,263,0.1,0.18,nc,nc71992731,1368843668740
2013-05-17T02:39:42.000+00:00,51.128,-179.985,38.1,2.3,Ml,8,342,,0.51,ak,ak10719988,1368985280772
2013-05-17T02:28:38.000+00:00,51.398,-177.073,35.4,1.5,Ml,10,263,,0.48,ak,ak10719987,1368985280759
2013-05-17T02:20:24.000+00:00,51.465,-175.635,16.9,1.1,Ml,8,317,,0.25,ak,ak10719986,1368985279742
2013-05-17T02:16:33.000+00:00,34.194,-116.820,4.7,1.6,Ml,71,47,0.1,0.19,ci,ci15344441,1368809855020
